https://www.nytimes.com/2018/04/06/arts/music/popcast-xxxtentacion-logic.html,"The Popcast is hosted by Jon Caramanica, a pop music critic for The New York Times. It covers the latest in pop music criticism, trends and news.Last month, the earnest rapper Logic released “Bobby Tarantino II,” which made its debut at the top of the Billboard album chart. It was the culmination of a determined climb from backpack-rap obscurity to pop-rap ubiquity, and perhaps early notice of an imminent realignment of rap’s power structure.Its reign was short, though. After just one week, it was knocked out of the top spot by a rapper working the polar opposite of the moral spectrum: XXXTentacion, the most versatile artist of the SoundCloud rap generation, and also the one with the most heinous allegations of criminal behavior.These two artists are both successes of modern internet-driven fandom. And even though their musical and thematic approaches are very different, they have things in common that might not be evident from a surface read, in terms of the emotional language they deploy and the way they connect with young hip-hop fans.To discuss these artists, and how they relate to examples of male frailty in earlier generations of pop music, Mr. Caramanica is joined on this week’s Popcast by Lindsay Zoladz, a staff writer at the Ringer and former pop music critic for New York magazine.Email your questions, thoughts and ideas about what’s happening in pop music to popcast@nytimes.com."
https://www.nytimes.com/2018/04/10/arts/music/cardi-b-invasion-of-privacy-review.html,"Cardi B’s two breakthrough singles — “Bodak Yellow,” which went to No. 1 on the Billboard Hot 100 last year, and “Bartier Cardi” — posited the Bronx social media savant turned-reality-TV scene-stealer turned rapper as a pugilist preaching the virtues of triumphing over difficult circumstances, the power of sexual agency and the satisfying payoff of hard work. She sounded ecstatic, and also ready for a rumble at any turn.And so “Be Careful,” the third single from her major-label debut album, “Invasion of Privacy,” was a heady swerve. The beat is a tinkle, not a gloomy horror soundtrack, and even though Cardi is rapping with ferocity, she’s also stepping gingerly; the subject is her heart, and she doesn’t want to fracture it. At the bridge, she interpolates Lauryn Hill’s “Ex-Factor,” and she sings the hook with an enchanting rawness. That she’s not a trained singer is the thing — she’s most effective at her most unvarnished.Cardi B moves seamlessly between these modes — taking a gut punch one moment, delivering one the next. She is more versatile than most rappers or pop stars of any stripe. And what’s most promising about the exuberant and impressive “Invasion of Privacy” — an album full of thoughtful gestures, few of them wasteful — is that it’s a catalog of directions Cardi, 25, might go in, slots she might fill, or even invent.[ Never miss a pop music story: Sign up for our weekly newsletter, Louder. ]Much as Cardi B’s ascent to music stardom has been unconventional, so is her approach to maintaining her place there. The Cardi of this concise and purposeful album is as confident on the breezy trap anthem “Drip” (featuring Migos, which includes her fiancé, Offset) as on the power-of-positive-thinking sermon “Best Life,” featuring sermonizer Chance the Rapper. “I Like It,” featuring the Puerto Rican rapper-singer Bad Bunny and the Colombian lite-reggaeton star J Balvin, is undeniable, both for its smoothness and also its revising of “I Like It Like That,” the boogaloo classic by Pete Rodriguez.Here alone are three possible Cardis: switchblade Cardi, empowerment-seminar Cardi, pan-Latin-unifier Cardi. And those aren’t even all of them. On “She Bad” and “I Do,” she raps about sex with the assertiveness and raw detail of Lil’ Kim or Too Short. And on “Thru Your Phone,” she’s convincingly broken by an untrustworthy partner: “I might just cut all the tongues out your sneakers/Smash your TV from Best Buy/You gon’ turn me into Left Eye.”“Invasion of Privacy” is also, notably, a hip-hop album that doesn’t sound like any of its temporal peers: It is not a samey post-trap longread designed for zoned-out maximal streaming, nor does it flirt with the sonic and thematic excesses of the SoundCloud generation. In fact, it’s more reminiscent of the late 1990s and early 2000s, when New York rap was beginning to test its pop edges.And though it’s a debut album, it’s by no means a debut: Cardi B has been famous for years already, first as a libertine social-media slice-of-life comic, and later as an effervescently campy reality-television standout. Both of those sorts of fame are relatively young, though. Succeeding in music has generally been thought to require something more than the natural vim and charm that she’s deployed to this point.And yet, that is partly a hip-hop myth deployed by gatekeepers. Cardi proves it’s a lie: The skills she has been deploying to hilarious effect in her other careers are exactly the ones that make her music so invigorating. Few artists of any kind are so visibly and infectiously enthused.As a result, the appetite for her is insatiable, and the career milestones are coming fast and furious: co-hosting  “The Tonight Show” alongside Jimmy Fallon, appearing on the covers of various magazines, announcing her pregnancy during a performance on “Saturday Night Live.”She has also been the most reliable hip-hop guest star of the last 12 months, with appearances on G-Eazy’s “No Limit,” Migos’s “MotorSport,” Ozuna’s “La Modelo” and the remix of Bruno Mars’s “Finesse” — she has yet to release a dud. For someone who only started rapping a few years ago, that stylistic versatility is striking — it shows Cardi to be a quick study. And indeed, in a recent interview with Ebro Darden for Apple’s Beats 1, she spoke openly about wanting to improve as a rapper and working with a more experienced rapper and songwriter, Pardison Fontaine, to improve her technical skills. “I needed a little bit of help from breaking out of my box,” she said. “I need to learn how to flow a little bit easier and cleaner.” (There was some consternation online after an old video of Mr. Fontaine performing part of “Be Careful” recently resurfaced online. Atlantic Records did not make songwriting credits for “Invasion of Privacy” available.)The hard work shows, especially in terms of her cadences, and her ease in adapting to various production styles. Her quick-jab rhymes aren’t particularly complex, but occasionally she gets off a delicious turn of phrase, like this one, from “Money Bag”: “These bitches salty, they sodium, they jelly, petroleum/Always talking in the background, don’t never come to the podium.”The work of becoming a great rapper is something that’s rarely spoken about, but Cardi has been open about her education process, an implicit acknowledgment that her path to success has been unusual. It is one way rap stars are made today, and may be for the foreseeable future — not by triumphing over other rhymeslingers in Darwinian fashion, but by arriving to the genre as a fully formed personality, and then learning how to shrink-wrap that personality around beats.This is a new paradigm, one that puts charm before bona fides. It is what happens when a genre is exposed to sunlight and expands beyond the internal logic that once drove it. But it’s not enough for Cardi to win on those terms — she wants to succeed on the old ones, too."
https://www.nytimes.com/2018/04/16/arts/music/cardi-b-invasion-of-privacy-billboard-chart.html,"Last summer, with her ubiquitous hit “Bodak Yellow,” Cardi B became the first female rapper since Lauryn Hill in 1998 to reach No. 1 on the Billboard singles chart with a fully solo release — that is, with no “feature” appearance by another artist (say, a male rapper).Now, Cardi B has pulled off a similar feat on the album chart, as her “Invasion of Privacy” (KSR/Atlantic) opens at No. 1 with the equivalent of 255,000 album sales in the United States, according to Nielsen. As Billboard noted, she is only the fifth female rapper in history to top the chart, after Nicki Minaj, Eve, Foxy Brown and Ms. Hill.“Invasion of Privacy” also had the highest streaming week ever for a female artist, with 202.6 million streams of tracks from the album, beating Beyoncé, who logged 115 million for “Lemonade” two years ago. In addition to the streams, “Invasion of Privacy” had 103,000 sales as a complete album, on formats like CD and download.Also this week, Thirty Seconds to Mars, the rock band featuring the actor Jared Leto, opened at No. 2 with “America,” and the Weeknd’s new EP “My Dear Melancholy,” which started at No. 1 last week, fell to No. 3. The soundtrack to “The Greatest Showman” is in fourth place, and XXXTentacion’s “?” is No. 5."
https://www.nytimes.com/2018/04/04/arts/music/dr-octagon-moosebumps-jean-grae-quelle-chris-everythings-fine-review.html,"One of the most gratifying aspects of hip-hop’s relentless growth and expansion has been variety — the genre no longer has a true conceptual or geographic center, which means the rules are constantly up for debate and reinvention, and a host of unusual ideas manage to find a home under what’s become a big umbrella.And yet that has been something of a setback for those making hip-hop indebted to the idiosyncracies of the mid-to-late 1990s hip-hop underground. In that era, that scene served as a quasi-moral counterweight — sometimes implicit, sometimes explicit — to the mainstream wing of the genre, just then arriving into the pop klieg lights. It was proposed as an alternative (even if there were more consonances than were openly discussed at the time), and was bolstered by being the opposition to something too grand.As hip-hop’s growth steps have become more micro, though, truly resistant rap countermovements have been shunted even further to the fringes. It is perhaps tougher than ever to be truly outré. That makes a pair of impressive new albums by veterans of the 1990s underground even more refreshing.“Moosebumps: An Exploration Into Modern Day Horripilation” is the proper follow-up, 22 years later, to the fantastically screwy Dr. Octagon debut album, “Dr. Octagonecologyst.” It restores the original lineup: Kool Keith, one of the great non sequitur rappers of all time (Dr. Octagon is one of his many aliases); the lavish producer Dan the Automator; and the turntablist innovator DJ Qbert.Like some amalgam of science fiction fabulist and pornographer, Kool Keith — a 1980s innovator turned ’90s eccentric turned 2000s mystery — pinballs among topics, sentiments and scenes. His tone is amelodic, declarative and a touch absent-minded, as if starting fresh with each rhyme. A random sample of touchstones: Lynn Swann, Tyrannosaurus rex, laundry detergent, onion rings. He finds magic in the absurd and the minute. It is a style almost impossible to emulate.That it sounds natural over Dan the Automator’s production is a real feat. He is a meticulous pastiche artist, playing with the lusciousness of 1970s orchestral soul, the boom-bap of late-80s and early-90s hip-hop, and the left-field ambience of library records and film scores. His drums and strings are intermingled with roars and squeaks and bleeps, all orderly and not cacophonous. Qbert, when given room, is ferocious, an aggressor who understands his place as part of the symphony.As unconventional albums go, “Moosebumps” is surprisingly direct; its creators are steeped in hip-hop tradition, even if their lens on it is decidedly skewed. But there are also genre dissenters who play with structure, as heard on “Everything’s Fine,” by Jean Grae & Quelle Chris, a robust and in places odd album that takes on social numbness in a time of extreme political shock.Ms. Grae was a member of the acclaimed mid-90s independent rap group Natural Resource and is, as ever, a blisteringly acute rapper. Quelle Chris is a fun conceptualist. (The two have deeply interwoven creative lives and recently got engaged.) Their rhythms can be jagged, but in simpatico ways, and the slightly off-tilt production has echoes of the plaint of the Native Tongues and early Outkast. Various comedians and rappers show up throughout the album — Nick Offerman, Hannibal Buress, Your Old Droog — to contribute quick narrative assists.This is an album that takes familiar hip-hop starting points and denatures them, resulting in a compelling collage that feels structurally untethered to hip-hop then or now. The results alternate between tragic and comic, but the ambition is steadily high throughout.These two albums are among a potent handful of recent works that carry forward some of the spirit of the ’90s underground in varying ways. You hear it in El-P’s grindcore-rap production for Run the Jewels, or the stream-of-consciousness storytelling of Open Mike Eagle, or in the fantastically clever complexities of Milo (a.k.a. Scallops Hotel). All together, they serve as reminders of the genre’s untapped flexibility, the paths few bother to explore."
https://www.nytimes.com/2018/02/26/arts/music/black-panther-soundtrack-billboard-chart.html,"In its second week out, the “Black Panther” soundtrack is unmoved from No. 1 on the Billboard album chart.“Black Panther the Album: Music From and Inspired By” (Top Dawg/Aftermath/Interscope), masterminded in part by Kendrick Lamar, and also featuring SZA, the Weeknd, Schoolboy Q and 2 Chainz, had the equivalent of 131,000 sales in the United States last week, according to Nielsen. That included 40,000 copies sold as a full album and nearly 120 million streams. In total it lost only 15 percent of its opening-week sales — a sign of staying power when big albums can drop 80 percent or more in Week 2.So far 2018 has been a big year for soundtracks, with two albums connected to films going to No. 1; the year began with two weeks at the top for “The Greatest Showman,” the P.T. Barnum biopic. According to Billboard, it is the first time in four years that two soundtracks have each notched more than one week at No. 1. (This week, “The Greatest Showman” holds at No. 3.)Also this week, Migos’s “Culture II” is No. 2, and two new albums round out the Top 5: Nipsey Hussle’s “Victory Lap” is in fourth place, and Brandi Carlile’s “By the Way, I Forgive You” is fifth."
https://www.nytimes.com/2018/02/14/arts/music/kendrick-lamar-black-panther-soundtrack-review.html,"All the symbolic weight attached to “Black Panther” — as a major Hollywood blockbuster with an African superhero, an African-American director, a majority-black cast and a vision of a highly advanced, self-sufficient, colonialism-free African kingdom — extends to “Black Panther the Album,” a collection of songs “from and inspired by” the film. That’s a loose enough rubric to give the album’s executive producers, Kendrick Lamar and the CEO of his label, Anthony Tiffith, known as Top Dawg, the leeway to build a coherent album that juggles multiple missions.After four studio albums and many other releases, Mr. Lamar is this moment’s pre-eminent rapper: furiously inventive, thoughtful, virtuosic, self-conscious, musically adventurous and driven. “Black Panther the Album” is very nearly as densely packed — with ideas, allusions and ambitions — as one of Mr. Lamar’s official solo albums. He’s superbly abetted by his frequent collaborator Sounwave (Mark Spears), the producer or co-producer on almost every track, who shifts the atmosphere constantly — often within a single song — deploying ratchety trap percussion, menacing electronics, blurry pitch-shifted samples, and even a rock guitar.“Black Panther” does include the mandatory action-film pop anthems. In “All the Stars,” Mr. Lamar raps about conflict between hopeful choruses from SZA. But the song’s release as a single has been marred by complaints that its video clip imitates, without credit, the imagery of a Liberian-British artist, Lina Iris Viktor.Ending the album is the more grimly determined “Pray for Me,” with the Weeknd mournfully vowing to “spill this blood for you” and Mr. Lamar rapping about how “I fight the world, I fight you, I fight myself” over a track that vaguely suggests African drumming and traditional ululations. Ballads, another soundtrack-album requirement, are equally burdened. The English songwriter Jorja Smith sings “I Am” over an adamantly sluggish drumbeat and a lonely guitar line, affirming a sense of duty: “When you know what you got, sacrifice ain’t that hard,” she declares.The album’s broader strategy is to hint at the movie’s story while concentrating on tales of struggle and swagger much closer to home. From the songs, it would be easy to believe the movie was set in California, although there are bits of African input tucked in.Mr. Lamar dips into the roles of both T’Challa, the African king of the fictitious Wakanda who is also the Black Panther, and Erik Killmonger, his tenacious adversary. Yet in the track “Black Panther,” which ends with the words, “I am T’Challa,” Mr. Lamar is also quite insistently “King Kendrick”: “King of the answer, king of the problem, king of the forsaken,” he raps over a nagging, dissonant loop. Later in the track, with an almost conspiratorial voice, he asks, “What do you stand for? Are you an activist?”Mr. Lamar announces “All hail King Killmonger” in “King’s Dead,” after a litany of repudiation and denial — “Not your baby, not your equal/Not the title y’all want me under” — that may sum up Killmonger’s negativity. But it also parallels Mr. Lamar’s refusal on his albums to accept oversimplified roles like spokesman or generational conscience.The album’s many guests don’t try as hard to connect with the movie. Most of them appear as California figures, flaunting fancy cars and thinking about street-level battles. “Paramedic!” is a showcase for the Sacramento group SOB X RBE, boasting about being “heavy in the streets” over plinking percussion. Ab-Soul and Anderson .Paak share “Bloody Waters,” matter-of-factly describing growing up around, and perpetuating, endless lethal gang rivalries: “It’s warfare. Is war fair? No.,” Ab-Soul raps.The album welcomes some South African rappers and singers, and there are brief glimpses of South African rhythms; its most cheerfully upbeat song, “Redemption,” features the South African singer Babes Wodumo riding the South African club beat called gqom. Mr. Lamar and Vince Staples share “Opps” with Yugen Blakrok, a South African rapper as quick and convoluted in her boasts as they are: “Crushing any system that belittles us/Antidote to every poison they administer/Switch it like time signatures,” she raps. The track, produced by Sounwave with the composer of the film’s orchestral score, Ludwig Göransson, uses a low, scowling synthesizer line, West African talking drums and a thumping beat suggesting South African house music.Another South African, Sjava, sings fervently in Zulu in “Seasons,” a slow soul vamp that makes way for raps from two Californians, Mozzy and Reason, about being trapped in a cycle of institutional racism, poverty and violence.Those aren’t problems that a song or a superhero can solve. But if “Black Panther” had wanted simple comic-book escapism, it wouldn’t have hired Mr. Lamar."
https://www.nytimes.com/2018/02/14/arts/television/chris-rock-special-netflix-review.html,"In his meticulously crafted Netflix special “Tamborine,” Chris Rock says Donald J. Trump might just work out as president, then takes a moment to listen to the silence of the crowd at the Brooklyn Academy of Music. “Yeah, I said it,” he adds, in what has become something of a catchphrase for him.Wearing a simple black T-shirt and jeans, Mr. Rock, 53, made his case based not on Mr. Trump’s potential, but rather on how his disastrous tenure could lead to something better, reminding the audience that the mistakes of George W. Bush led to Barack Obama. “People overlook George Bush’s contribution to black history,” he joked.This was one of the few bits in this triumphant comeback special, posted Wednesday, that I don’t recall from his show in Durham, N.C., exactly one year ago, the opening night of his “Total Blackout” tour. Major chunks of material were the same, yet the comedy still seemed transformed.This special, his first in a decade, is more searching and confessional than his previous work, digging into the end of his marriage after 16 years. He has honed this material, beefing up jokes and cutting out fat, and his comedy has become tighter, funnier if also slicker, shifting from a story of a comic struggling with demons to one describing how he once was lost and now he’s found.Mr. Rock’s humor has long married a supremely controlled craft with an appealing sense of danger. “Yeah, I said it” lets you know he wasn’t supposed to. When he started in New York clubs in the 1980s, he closed some sets by saying: “I was in South Africa the other day. Or was it Boston?” After telling that joke on “The Arsenio Hall Show,” the host asked him if he ever worried that his jokes would upset people. Mr. Rock responded that his next target would be Johnny Carson because of a tabloid report that he had a black grandchild he did not financially support. Mr. Hall cut him off, abruptly ending the interview.Mr. Rock rocketed to fame in the next decade with virtuosic specials that were full of intellectual provocations that would probably cause more controversy today when the politics of comedy are more scrutinized. But as he got older, Mr. Rock chose his spots more carefully, calibrating his gibes when he was host of the Oscars in 2016 (though there was a backlash to one about Asian-Americans) and releasing specials infrequently.One of his few peers, Dave Chappelle, who also recently returned from a long hiatus to make a Netflix special, provides a contrast. It’s hard to imagine Mr. Rock releasing a club set after hardly any time to refine it, the way Mr. Chappelle did over New Year’s. Mr. Rock is too much of a perfectionist. And while Mr. Chappelle shows up at clubs and spends hours onstage riffing, gathering ideas through free association, Mr. Rock’s process is much more focused and linear, like his comedy.Whereas Mr. Chappelle escapes tricky territory through sweeping history lessons or literary flourishes, Mr. Rock builds forceful arguments that culminate in precise and memorable epigrams. “Pressure makes diamonds, not hugs” is the pithiest defense of bullying you will hear.Mr. Rock’s booming act has always been built for bigger rooms, but he goes smaller for this special, with the help of the comic Bo Burnham, whose artfully idiosyncratic direction emphasizes intimacy and studiously avoids cliché. The show begins with a casual shot of the back of Mr. Rock’s head while he is chatting backstage and ends abruptly. When the star drops the microphone, Mr. Burnham fades to black before we hear the familiar sound of it hitting the floor. Crisp images of the front row of the theater, juxtaposed with smoky backdrops and ghostly lighting, make the audience appear on the same level as the performer, creating unusually striking images for stand-up comedy.In filming just the first joke — “You would think that cops would occasionally shoot a white kid, just to make it look good” — Mr. Burnham shifts angles four times, but he also knows when to stop moving the camera. As Mr. Rock confesses he cheated on his wife, he goes in for the close-up and lingers.This risks heavy-handedness but displays a perceptive eye for the importance of a pivot point where the star could lose his audience. Kevin Hart, who recently confessed to cheating on his wife before announcing a tour called “Irresponsible,” might face a similar onstage moment soon.When I saw Mr. Rock play Madison Square Garden in December, he took a few glancing shots at Matt Lauer, the “Today” host who was fired over allegations of inappropriate sexual behavior, but the comic mostly avoided #MeToo as he does in the new special. Though Mr. Rock evoked the movement at one point by shifting from his mistakes with his wife to a broader question: “What is wrong with men?”Over the course of his career, mixing the voice of a preacher with that of a litigator, Mr. Rock has built up an authority skewering the foibles of the world while keeping his own offstage. This special represents a shift in that dynamic. In describing his flaws, Mr. Rock says he was hooked on pornography. There is a lot of comedy about pornography, but to hear a superstar break down how watching it made him “sexually autistic” is bracing, and may even provide grist to certain warnings against online porn.In that North Carolina show, Mr. Rock went into more detail about his affairs. That was cut from the special, leaving nothing to invite jealousy. His tone is contrite, but it also suggests he has recovered, both from porn addiction and cheating, which he says he’s done with. In an hour dense with jokes, he gets serious. “When guys cheat, we want something new,” he says, still in close-up. “But you know what happens? Your woman finds out and now she’s new. She’s never the same again. You got new but you got a bad new.”Offstage, Chris Rock is soft-spoken, thoughtful, even shy — an alter ego to the strutting superhero he becomes in his stand-up specials whose titles (“Bigger & Blacker,” “Never Scared”) telegraph swagger. In the age of Trump, he has shifted to something quieter, more humble, and yet, with the same old confidence, with lessons learned at the end.Mr. Rock does not wallow in melancholy and regret over lost love. He turns them into a great comedy special, just in time for Valentine’s Day."
https://www.nytimes.com/2018/04/09/arts/music/the-weeknd-my-dear-melancholy-billboard-chart.html,"The Weeknd opened at No. 1 on the latest Billboard album chart with a surprise EP, in a week that also had high-charting debuts from Rich the Kid and Kacey Musgraves.“My Dear Melancholy” (XO/Republic), a six-song EP announced just days before its release on March 30, becomes the Weeknd’s third No. 1 in a row, after “Starboy” in 2016 and “Beauty Behind the Madness” in 2015. “My Dear Melancholy” had the equivalent of 169,000 sales in the United States last week, which included 141 million streams and 68,000 copies sold as a complete album, according to Nielsen.Rich the Kid, an Atlanta rapper, opened at No. 2 with “The World Is Yours,” and Ms. Musgraves, a country singer, started at No. 4 with her critically acclaimed new album “Golden Hour.”Also this week, XXXTentacion is in third place with “?,” and the soundtrack to “The Greatest Showman” is No. 5. Last week’s No. 1, Jack White’s “Boarding House Reach,” fell to No. 62."
https://www.nytimes.com/2013/01/01/world/asia/flaunting-gangnam-style-trendy-area-urges-visitors-to-prance-in.html,"SEOUL, South Korea — As monuments go, this one seems puny and tasteless next to the designer glass skyscrapers and upscale fashion boutiques of the affluent Gangnam district. Yet, it occupies a spot of honor right across from Samsung’s corporate headquarters: a hastily built plywood stage decorated with black, cutout silhouettes of a rotund man who appears to be prancing like a horse.This is the first public display to honor Psy, the South Korean rapper whose viral dance video, “Gangnam Style,” put Gangnam on the lips of YouTube watchers around the world. The local government plans to open a visitor center in February that could eventually include a life-size hologram of the singer, whose real name is Park Jae-sang, performing his buffoonish dance.But Mr. Park’s success has also helped feed much grander ambitions. Already famous within Korea as the opulent stamping grounds of this nation’s nouveau riche, the district now wants to seize the “Gangnam Style” craze as a chance to win the global recognition that it believes it deserves as a center of fashion, entertainment and, self-professedly, conspicuous consumption.“Psy appeared right when we were ready to take Gangnam global,” said Shin Yeon-hee, the district’s mayor. “We already believe we are on par with Manhattan or Beverly Hills in every way.”The question is how to capitalize on Mr. Park’s video, which in the five months since it appeared has already become the first ever on YouTube to register more than a billion hits. While Korea’s heavily produced boy and girl bands and syrupy television dramas have done well in the rest of Asia, the “Korean Wave” has so far failed to make inroads in the West — until “Gangnam Style.”But many here seemed surprised by the explosive popularity of the video, perhaps because few expected the breakthrough to come from Mr. Park, a midlevel star who is as much a comedian as a singer. The district government has been left scrambling to catch up. Its 13-member tourist promotion office, created in November, first built the wooden stage at Gangnam station, the closest thing the area has to a center. Next will come the visitor center, with the holograms of Korean pop stars including, they hope, Mr. Park. (They have yet to sign a deal with the rapper.) Within a year or so, officials hope to finish Hallyu Drive, which will feature stars’ handprints in its sidewalks.The district aims to double the number of tourists from about 800,000 in 2012, most of them from China and Japan, by increasing the tiny number of visitors from the West.“Thanks to Psy, even people who don’t know South Korea now know Gangnam,” said Kim Kwang-soo, who heads the new tourism office.The officials admit this will be an uphill battle. Despite the song’s name, Gangnam itself barely appears in the video, except as a distant, high-rise-studded skyline. “We need to create a stronger connection between the song and the district,” Mr. Kim said.What Mr. Park does do in his video is parody the area’s reputation for pretentious displays of wealth. In one scene, a man in a yellow suit and oversized sunglasses saunters over to a red sports car; in another, the rapper himself prances in a tuxedo between glamorous women.Some of that flaunting of wealth is apparent in the actual Gangnam district, which sits across the broad Han River from central Seoul, the South Korean capital. (Gangnam means “south of the river.”) Corporations seem to compete for the most futuristic skyscraper, while residents drive flashy cars, party at wine bars and get their chins tucked at one of the hundreds of plastic surgery clinics.Gangnam also appears intent on recreating the sort of upper-middle-class American lifestyle seen in Hollywood movies or experienced by returning immigrants or students. The area boasts broad, Los Angeles-style boulevards (with Los Angeles-style traffic jams). Trendy restaurants offer all-day brunch and burritos. (Both are rare in most of Asia.) Seattle-style coffee shops are found not only on every block, but in every building.To hear many Koreans tell it, Gangnam’s pretensions are just an extreme form of the desires shared by most of this nation of scrappy overachievers. The district’s high-rises emerged from the rice paddies as the South Korean economy took off in the 1960s and ’70s, turning Gangnam into a symbol of the aspirations, and the excesses, of an Asian miracle that also created growing social inequalities.“It can be too flashy, but we all envy Gangnam because it is the most developed and richest place,” said Yu Jae-yung, 16, a high school student from Chuncheon, a city two hours from Seoul, who visited the Psy stage with friends on a recent frigid morning.Mr. Park, who is a Gangnam native, did not respond to requests for an interview. But other residents said “Gangnam Style” had accurately captured the split personality of an area that embraces an American-style free-spirited individualism while also trying to keep a Korean identity.Mr. Park’s song lampooned this predicament with lyrics about his preference for women who act the traditional role of demure female in the daytime, but know how to have fun at night. Residents said that while the reality is not nearly so decadent, they said they were still trying to figure out how to balance Western freedoms and traditional values.“Gangnam residents follow what they think is American on the outside,” said Jenny Tae, a 32-year-old boutique clerk who strolled down a tree-lined shopping street in tight brown corduroy pants, gold-painted nails and pink ear muffs. “But a modern, open lifestyle does not mean getting rid of everything.”That distinctly Korean flavor is one thing that the district government hopes to promote. When asked if Gangnam aspired to be like Beverly Hills, Ms. Shin, the mayor, proudly proclaimed that it no longer needed to imitate the West.“Gangnam is a uniquely Korean brand,” she said.Indeed, the handful of Western visitors who visited the Psy stage on a recent weekend in Gangnam said that they came not to see the American-style shops but to learn about the artist’s Korean origins.“That song got Americans interested in who Psy is and where he’s from,” said Jermaine Hollis, a 38-year-old American serviceman from Louisiana, who toured Gangnam by bus with his family. “The song shows Psy’s pride in his home. I can respect that.”"
https://www.nytimes.com/2013/01/01/arts/television/whats-on-tuesday.html,"4 P.M. (TMC) SERENITY (2005) A small crew aboard a spaceship, led by Capt. Malcolm Reynolds (Nathan Fillion, left), tries to scrape together a living smuggling cargo from one fringe of the universe to the next in this film written and directed by Joss Whedon. But the crew members’ off-the-radar existence is threatened when an agent (Chiwetel Ejiofor) of an oppressive government tracks them down. Writing in The New York Times, Manohla Dargis compared this science-fiction adventure with the “Star Wars” movies by George Lucas. “Scene for scene, ‘Serenity’ is more engaging and certainly better written and acted than any of Mr. Lucas’s recent screen entertainments,” she wrote. “Mr. Whedon isn’t aiming to conquer the pop-culture universe with a branded mythology; he just wants us to hitch a ride to a galaxy far, far away and have a good time.”3 P.M. (HBO) RISE OF THE PLANET OF THE APES (2011) In this rebooted origin story for the 1968 classic “Planet of the Apes,” James Franco portrays Will Rodman, a scientist and romantic idealist who is one mistake away from becoming a latter-day Frankenstein at a big pharmaceutical company. When a lab chimp runs amok and is killed, Will takes her baby home, where his own father (John Lithgow) is living with Alzheimer’s disease. As his father’s condition worsens, Will turns him into another experiment, becoming both the son and the parent to his own two lab rats. Writing in The Times, Manohla Dargis called the movie, directed by Rupert Wyatt, “good, canny-dumb fun,” adding that it “may be primarily a calculated business decision, but it’s also a smiley wag (or flick) of the environmental finger.” Above, a scene from the film.5 P.M. (TNT) THE DARK KNIGHT (2008) In Christopher Nolan’s second Batman installment, the Joker (Heath Ledger, in the role for which he posthumously won an Oscar) terrorizes Gotham, leaving the masked crusader (Christian Bale); Commissioner Gordon (Gary Oldman); and the district attorney, Harvey Dent (Aaron Eckhart), to clean up the chaotic mess. Maggie Gyllenhaal plays Rachel Dawes, the mutual love interest of Dent and Bruce Wayne. Reviewing the film in The Times, Manohla Dargis wrote, “Pitched at the divide between art and industry, poetry and entertainment, it goes darker and deeper than any Hollywood movie of its comic-book kind.” Mr. Ledger’s Joker, she added, is “a creature of such ghastly life, and the performance is so visceral, creepy and insistently present that the characterization pulls you in almost at once.”5:45 P.M. (HBO2) DIE HARD WITH A VENGEANCE (1995) Bruce Willis, starring again as the down-but-never-out cop John McClane, must stop another terrorist, Simon (Jeremy Irons). This time, however, Mr. Willis cannot get to the final “yippee-ki-yay” without some help from Samuel L. Jackson as Zeus Carver. The film leads its characters (and viewers) on a dizzying tour of mid-1990s New York City, from Harlem to Central Park to Wall Street. “McClane and Zeus are plagued by fake bombs, real bombs and Simon’s cadre of killers,” Caryn James wrote in The Times, “not to mention cellular phones that suddenly go dead and really bad traffic on Ninth Avenue.”10 P.M. (HBO) THE DEBT (2011) John Madden’s remake of a 2007 Israeli thriller shuttles between East Berlin in 1965 and Tel Aviv 30 years later. Helen Mirren, right, portrays Rachel Singer, a celebrated Mossad operative who in 1965 worked with two other agency officers —Stephan Gold (Tom Wilkinson), who is now her ex-husband, and David Peretz (Ciaran Hinds) — to capture and kill a Nazi fugitive, Dieter Vogel (Jesper Christensen). Eventually the accepted account of Rachel’s actions begins to erode. Jessica Chastain, Marton Csokas and Sam Worthington play the group as young adults. “The claustrophobic, unspoken bonds and rivalries that link Rachel, David and Stephan in their younger and older incarnations are overshadowed by Vogel and everything he represents, and a finely observed study of desire under duress gives way to a breathless and pedestrian globe-trotting thriller,” A. O. Scott wrote in The Times. “Not a bad one, it should be said.”10 P.M. (Bravo) MILLION DOLLAR DECORATORS The interior designer Kathryn Ireland is hired by Lindsay Lohan to decorate her new home, but an encounter with the paparazzi derails their shopping plans.10 P.M. (NBC) PARENTHOOD Adam (Peter Krause) and Kristina (Monica Potter) go for a night out on the town, while Jasmine (Joy Bryant) and Crosby (Dax Shepard) offer help to a family member with money problems. ADAM W. KEPLER"
